account,date,daily_pnl,trade_count,avg_trade_size,long_count,short_count,win_trades,win_rate,long_short_ratio,is_profitable,value,classification,sentiment
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,28,167.85714285714286,0,28,0,0.0,0.0,0,74.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,35,128.57142857142858,0,35,0,0.0,0.0,0,70.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,1,1000.0,0,1,0,0.0,0.0,0,73.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,6,333.3333333333333,0,6,0,0.0,0.0,0,74.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,34,88.23529411764706,0,34,0,0.0,0.0,0,72.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,14,171.42857142857142,0,14,0,0.0,0.0,0,73.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,86.66666666666667,0,15,0,0.0,0.0,0,65.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,346.6666666666667,0,3,0,0.0,0.0,0,70.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,250.0,0,6,0,0.0,0.0,0,74.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,90.0,0,1,0,0.0,0.0,0,73.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,112.5,0,8,0,0.0,0.0,0,72.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,114.4,0,25,0,0.0,0.0,0,76.0,Extreme Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,2018.0,1,0,1,1.0,1.0,1,69.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,98.0,2,0,0,0.0,2.0,0,75.0,Extreme Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,174.36214285714286,14,0,0,0.0,14.0,0,75.0,Extreme Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,55,1557.4545454545455,16,39,16,0.2909090909090909,0.4,1,73.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,50.0,0,1,0,0.0,0.0,0,71.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,40.142857142857146,38,32,38,0.5428571428571428,1.1515151515151516,1,72.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,21648.64864864865,0,37,0,0.0,0.0,0,60.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,4000.0,0,1,0,0.0,0.0,0,72.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,601.8518518518518,25,29,0,0.0,0.8333333333333334,0,44.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,5152.083333333333,0,24,0,0.0,0.0,0,43.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,4003.0,1,4,0,0.0,0.2,0,48.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,285.7142857142857,7,0,0,0.0,7.0,0,50.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,2500.0,6,0,0,0.0,6.0,0,54.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,1111.111111111111,9,0,0,0.0,9.0,0,47.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,0.25055555555555553,0,18,0,0.0,0.0,0,55.0,Greed,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,285.9635714285714,13,1,0,0.0,6.5,0,49.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,137,175.7941605839416,137,0,136,0.9927007299270073,137.0,1,25.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,10.0,1,0,1,1.0,1.0,1,21.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,13,111.3076923076923,13,0,13,1.0,13.0,1,10.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,1343.6666666666667,3,0,2,0.6666666666666666,3.0,1,16.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,17142.85714285714,10,4,0,0.0,2.0,0,20.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,73.92,25,0,25,1.0,25.0,1,26.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,684.375,16,0,10,0.625,16.0,1,33.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,155,964.6709677419354,155,0,77,0.4967741935483871,155.0,1,15.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,150.0,10,0,0,0.0,10.0,0,34.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,285.7142857142857,7,0,0,0.0,7.0,0,28.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,95.47619047619048,19,2,0,0.0,6.333333333333333,0,27.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,1430.0,6,29,0,0.0,0.2,0,20.0,Extreme Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,50000.0,0,1,0,0.0,0.0,0,46.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,1666.6666666666667,0,12,0,0.0,0.0,0,43.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,5,6000.0,0,5,0,0.0,0.0,0,45.0,Neutral,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,16666.666666666668,3,0,3,1.0,3.0,1,31.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,666.6666666666666,6,0,6,1.0,6.0,1,38.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,409.09090909090907,31,13,44,1.0,2.2142857142857144,1,29.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,18755.6,47,8,47,0.8545454545454545,5.222222222222222,1,37.0,Fear,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,3677.6470588235293,7,10,7,0.4117647058823529,0.6363636363636364,0,39.0,Fear,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,9,0.06888888888888889,4,5,1,0.1111111111111111,0.6666666666666666,0,51.0,Neutral,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,48,3013.9166766666663,28,20,14,0.2916666666666667,1.3333333333333333,1,55.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,20000.0,1,1,1,0.5,0.5,1,49.0,Neutral,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,4184.0,1,1,1,0.5,0.5,1,55.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,88,1299.415909090909,27,61,79,0.8977272727272727,0.43548387096774194,1,74.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,52,499.08076923076925,49,3,49,0.9423076923076923,12.25,1,72.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,170,72656.4894117647,105,65,146,0.8588235294117647,1.5909090909090908,1,72.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,64,3178.671875,25,39,54,0.84375,0.625,1,76.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,97,1774.6742268041237,38,59,61,0.6288659793814433,0.6333333333333333,1,72.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,95,2603.0126404210528,38,57,76,0.8,0.6551724137931034,1,75.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,35,975.3142977142857,13,22,27,0.7714285714285715,0.5652173913043478,1,72.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,21,7675.3304761904765,6,15,15,0.7142857142857143,0.375,1,78.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,86,1912.7907025581394,33,53,40,0.46511627906976744,0.6111111111111112,1,74.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,143,304.66713580419577,131,12,137,0.958041958041958,10.076923076923077,1,76.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,5,1580.0,2,3,0,0.0,0.5,0,74.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,37,1618.3243243243244,27,10,34,0.918918918918919,2.4545454545454546,1,72.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,55,1501.5759999999998,33,22,19,0.34545454545454546,1.434782608695652,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,45,197876.56888888887,31,14,39,0.8666666666666667,2.066666666666667,1,82.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,109,44150.974128440364,60,49,97,0.8899082568807339,1.2,1,80.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,137,189669.1678832117,37,100,128,0.9343065693430657,0.36633663366336633,1,80.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,24,26290.916666666668,21,3,21,0.875,5.25,1,80.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,79,617403.642278481,36,43,54,0.6835443037974683,0.8181818181818182,1,83.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,287,128482.12515811845,161,126,253,0.8815331010452961,1.2677165354330708,1,82.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,180,249929.40555555557,55,125,163,0.9055555555555556,0.4365079365079365,1,90.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,82,133599.34146341463,49,33,72,0.8780487804878049,1.4411764705882353,1,75.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,67,51466.72835820895,19,48,59,0.8805970149253731,0.3877551020408163,1,81.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,117,153711.76666666666,83,34,97,0.8290598290598291,2.3714285714285714,1,84.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,42,762.8590476190477,38,4,29,0.6904761904761905,7.6,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,42,3318.3571428571427,12,30,39,0.9285714285714286,0.3870967741935484,1,82.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,8,1425.5,1,7,7,0.875,0.125,1,81.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,17,33175.34117647059,2,15,15,0.8823529411764706,0.125,1,88.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,35,302349.82857142854,13,22,32,0.9142857142857143,0.5652173913043478,1,83.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,7,17.305714285714284,6,1,6,0.8571428571428571,3.0,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,6,3254.0,1,5,5,0.8333333333333334,0.16666666666666666,1,77.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,10,17476.2,5,5,5,0.5,0.8333333333333334,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,59,3313.793220338983,23,36,56,0.9491525423728814,0.6216216216216216,1,74.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,23,3981.7391304347825,22,1,22,0.9565217391304348,11.0,1,78.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,19,538.7263157894737,15,4,15,0.7894736842105263,3.0,1,74.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,111,301.2486486486486,2,109,109,0.9819819819819819,0.01818181818181818,1,81.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,11,1245.2728145454546,7,4,0,0.0,1.4,0,83.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,10,39856.6,9,1,9,0.9,4.5,1,80.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,45,11507.333333333334,1,44,44,0.9777777777777777,0.022222222222222223,1,75.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,48,199237.33333333334,7,41,40,0.8333333333333334,0.16666666666666666,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,2,738.0,1,1,1,0.5,0.5,1,71.0,Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,82,2460.1951219512193,7,75,75,0.9146341463414634,0.09210526315789473,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,2,5723.0,1,1,1,0.5,0.5,1,76.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,93,183603.1677419355,7,86,71,0.7634408602150538,0.08045977011494253,1,79.0,Extreme Greed,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,71,109382.98591549296,28,43,61,0.8591549295774648,0.6363636363636364,1,72.0,Greed,Greed
